sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost
제주도,제주시,읍면,숙박,제주도민,60대이상,남,201811,56,93,58237460
제주도,제주시,읍면,숙박,제주도민,50대,여,201811,46,65,3729820
제주도,제주시,읍면,숙박,제주도민,50대,남,201811,119,149,13447890
제주도,제주시,읍면,숙박,제주도민,40대,여,201811,90,109,6500390
제주도,제주시,읍면,숙박,제주도민,40대,남,201811,132,179,10633320
제주도,제주시,읍면,숙박,제주도민,30대,여,201811,98,147,4165050
제주도,제주시,읍면,숙박,제주도민,30대,남,201811,147,209,9256990
제주도,제주시,읍면,숙박,제주도민,20대미만,여,201811,4,4,89500
제주도,제주시,읍면,숙박,제주도민,20대미만,남,201811,2,2,41500
제주도,제주시,읍면,숙박,제주도민,20대,여,201811,73,86,3147817
제주도,제주시,읍면,숙박,제주도민,20대,남,201811,91,125,5041740
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201811,148,206,18922196
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201811,301,386,44923431
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201811,395,498,52196567
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201811,540,712,71525839
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201811,503,679,63882175
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201811,630,818,74277428
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201811,571,712,60272230
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201811,621,867,63106388
제주도,제주시,읍면,숙박,내국인관광객,20대미만,여,201811,3,3,14350
제주도,제주시,읍면,숙박,내국인관광객,20대미만,남,201811,19,29,488700
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201811,409,473,32483308
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201811,293,338,20086625
제주도,제주시,읍면,쇼핑,제주도민,60대이상,여,201811,1537,4914,160934528
제주도,제주시,읍면,쇼핑,제주도민,60대이상,남,201811,2813,9069,277248139
제주도,제주시,읍면,쇼핑,제주도민,50대,여,201811,2801,9577,276599324
제주도,제주시,읍면,쇼핑,제주도민,50대,남,201811,4860,16415,338578024
제주도,제주시,읍면,쇼핑,제주도민,40대,여,201811,3694,13302,294129318
제주도,제주시,읍면,쇼핑,제주도민,40대,남,201811,6364,22529,384930340
제주도,제주시,읍면,쇼핑,제주도민,30대,여,201811,2739,9294,169825771
제주도,제주시,읍면,쇼핑,제주도민,30대,남,201811,4633,16085,212833202
제주도,제주시,읍면,쇼핑,제주도민,20대미만,여,201811,154,571,2391940
제주도,제주시,읍면,쇼핑,제주도민,20대미만,남,201811,217,940,4537110
제주도,제주시,읍면,쇼핑,제주도민,20대,여,201811,1662,5565,49684034
제주도,제주시,읍면,쇼핑,제주도민,20대,남,201811,2632,9977,94303009
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,여,201811,1064,2366,56645180
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,남,201811,1769,4061,82172640
제주도,제주시,읍면,쇼핑,내국인관광객,50대,여,201811,2188,4412,96865300
제주도,제주시,읍면,쇼핑,내국인관광객,50대,남,201811,3743,8728,150715110
제주도,제주시,읍면,쇼핑,내국인관광객,40대,여,201811,2990,5987,104246125
제주도,제주시,읍면,쇼핑,내국인관광객,40대,남,201811,5188,12636,199274640
제주도,제주시,읍면,쇼핑,내국인관광객,30대,여,201811,4005,7305,109015610
제주도,제주시,읍면,쇼핑,내국인관광객,30대,남,201811,5703,12355,162917020
제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,여,201811,85,124,725200
제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,남,201811,167,328,2181610
제주도,제주시,읍면,쇼핑,내국인관광객,20대,여,201811,3945,7308,74999572
제주도,제주시,읍면,쇼핑,내국인관광객,20대,남,201811,3851,8608,84263445
제주도,제주시,읍면,소매,제주도민,60대이상,여,201811,359,511,42422498
제주도,제주시,읍면,소매,제주도민,60대이상,남,201811,527,773,50107138
제주도,제주시,읍면,소매,제주도민,50대,여,201811,585,847,70568150
제주도,제주시,읍면,소매,제주도민,50대,남,201811,798,1211,77865210
제주도,제주시,읍면,소매,제주도민,40대,여,201811,721,1018,50245174
제주도,제주시,읍면,소매,제주도민,40대,남,201811,1041,1642,88076131
제주도,제주시,읍면,소매,제주도민,30대,여,201811,496,669,22223264
제주도,제주시,읍면,소매,제주도민,30대,남,201811,614,931,34088704
제주도,제주시,읍면,소매,제주도민,20대미만,여,201811,13,19,125050
제주도,제주시,읍면,소매,제주도민,20대미만,남,201811,20,27,484260
제주도,제주시,읍면,소매,제주도민,20대,여,201811,294,422,7362596
제주도,제주시,읍면,소매,제주도민,20대,남,201811,315,472,10548710
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201811,689,845,51757510
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201811,720,856,55204498
제주도,제주시,읍면,소매,내국인관광객,50대,여,201811,1200,1440,73012322
제주도,제주시,읍면,소매,내국인관광객,50대,남,201811,1136,1388,65020178
제주도,제주시,읍면,소매,내국인관광객,40대,여,201811,1219,1458,49145006
제주도,제주시,읍면,소매,내국인관광객,40대,남,201811,1237,1542,54908422
제주도,제주시,읍면,소매,내국인관광객,30대,여,201811,1617,1882,50713263
제주도,제주시,읍면,소매,내국인관광객,30대,남,201811,1294,1534,43357508
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201811,117,158,1812290
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201811,158,213,1907050
제주도,제주시,읍면,소매,내국인관광객,20대,여,201811,1914,2215,47366180
제주도,제주시,읍면,소매,내국인관광객,20대,남,201811,912,1058,26539256
제주도,제주시,읍면,문화/레져,제주도민,60대이상,여,201811,150,192,12553100
제주도,제주시,읍면,문화/레져,제주도민,60대이상,남,201811,541,783,70575140
제주도,제주시,읍면,문화/레져,제주도민,50대,여,201811,430,597,61500690
제주도,제주시,읍면,문화/레져,제주도민,50대,남,201811,1079,1500,175524955
제주도,제주시,읍면,문화/레져,제주도민,40대,여,201811,599,811,100280610
제주도,제주시,읍면,문화/레져,제주도민,40대,남,201811,1219,1603,141508090
제주도,제주시,읍면,문화/레져,제주도민,30대,여,201811,583,792,26843330
제주도,제주시,읍면,문화/레져,제주도민,30대,남,201811,548,793,33656490
제주도,제주시,읍면,문화/레져,제주도민,20대미만,여,201811,21,37,652850
제주도,제주시,읍면,문화/레져,제주도민,20대미만,남,201811,48,240,1003733
제주도,제주시,읍면,문화/레져,제주도민,20대,여,201811,282,373,5621035
제주도,제주시,읍면,문화/레져,제주도민,20대,남,201811,259,649,7988620
제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201811,683,882,65580870
제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201811,1356,1878,264295268
제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201811,1555,1977,125770083
제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201811,2264,2888,310818880
제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201811,1854,2417,107854265
제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201811,2334,3035,198248669
제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201811,1830,2268,61722715
제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201811,1725,2216,89844475
제주도,제주시,읍면,문화/레져,내국인관광객,20대미만,여,201811,55,66,694600
제주도,제주시,읍면,문화/레져,내국인관광객,20대미만,남,201811,72,81,506800
제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201811,1216,1404,26757540
제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201811,857,1144,19865310
제주도,제주시,읍면,교통,제주도민,60대이상,여,201811,1111,1870,155848269
제주도,제주시,읍면,교통,제주도민,60대이상,남,201811,3919,7976,684003760
제주도,제주시,읍면,교통,제주도민,50대,여,201811,1370,2226,148734200
제주도,제주시,읍면,교통,제주도민,50대,남,201811,2911,5667,434830919
제주도,제주시,읍면,교통,제주도민,40대,여,201811,1301,2115,131971003
제주도,제주시,읍면,교통,제주도민,40대,남,201811,2462,4505,345197897
제주도,제주시,읍면,교통,제주도민,30대,여,201811,932,1420,73248358
제주도,제주시,읍면,교통,제주도민,30대,남,201811,1341,2193,113164535
제주도,제주시,읍면,교통,제주도민,20대미만,여,201811,2,3,130000
제주도,제주시,읍면,교통,제주도민,20대미만,남,201811,12,12,284500
제주도,제주시,읍면,교통,제주도민,20대,여,201811,292,436,18587293
제주도,제주시,읍면,교통,제주도민,20대,남,201811,494,792,31213605
제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201811,597,745,43453143
제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201811,1435,1785,98361669
제주도,제주시,읍면,교통,내국인관광객,50대,여,201811,1421,1800,84151015
제주도,제주시,읍면,교통,내국인관광객,50대,남,201811,2673,3367,206643244
제주도,제주시,읍면,교통,내국인관광객,40대,여,201811,1708,2141,91542770
제주도,제주시,읍면,교통,내국인관광객,40대,남,201811,3048,3833,207865953
제주도,제주시,읍면,교통,내국인관광객,30대,여,201811,1863,2215,74463130
제주도,제주시,읍면,교통,내국인관광객,30대,남,201811,3136,3707,154289369
제주도,제주시,읍면,교통,내국인관광객,20대미만,여,201811,15,15,473980
제주도,제주시,읍면,교통,내국인관광객,20대미만,남,201811,13,15,643200
제주도,제주시,읍면,교통,내국인관광객,20대,여,201811,1771,2043,52827824
제주도,제주시,읍면,교통,내국인관광객,20대,남,201811,1677,1914,67487634
제주도,제주시,도심,유흥,제주도민,60대이상,여,201811,246,334,36537410
제주도,제주시,도심,유흥,제주도민,60대이상,남,201811,1083,1569,179449480
제주도,제주시,도심,유흥,제주도민,50대,여,201811,762,983,84943195
제주도,제주시,도심,유흥,제주도민,50대,남,201811,3436,5247,705282248
제주도,제주시,도심,유흥,제주도민,40대,여,201811,1227,1548,109043055
제주도,제주시,도심,유흥,제주도민,40대,남,201811,4253,6194,930382350
제주도,제주시,도심,유흥,제주도민,30대,여,201811,966,1231,75577970
제주도,제주시,도심,유흥,제주도민,30대,남,201811,2730,3692,411994446
제주도,제주시,도심,유흥,제주도민,20대미만,여,201811,42,66,2512000
제주도,제주시,도심,유흥,제주도민,20대미만,남,201811,49,77,2594600
제주도,제주시,도심,유흥,제주도민,20대,여,201811,1507,2125,97348100
제주도,제주시,도심,유흥,제주도민,20대,남,201811,2084,3070,184882471
제주도,제주시,도심,유흥,내국인관광객,60대이상,여,201811,115,141,20765700
제주도,제주시,도심,유흥,내국인관광객,60대이상,남,201811,310,393,74095400
제주도,제주시,도심,유흥,내국인관광객,50대,여,201811,252,315,41712200
제주도,제주시,도심,유흥,내국인관광객,50대,남,201811,928,1248,248265150
제주도,제주시,도심,유흥,내국인관광객,40대,여,201811,275,332,38618600
제주도,제주시,도심,유흥,내국인관광객,40대,남,201811,1033,1423,246218400
제주도,제주시,도심,유흥,내국인관광객,30대,여,201811,257,318,21921500
제주도,제주시,도심,유흥,내국인관광객,30대,남,201811,687,934,100368950
제주도,제주시,도심,유흥,내국인관광객,20대미만,여,201811,9,13,702700
제주도,제주시,도심,유흥,내국인관광객,20대미만,남,201811,5,5,222105
제주도,제주시,도심,유흥,내국인관광객,20대,여,201811,349,429,19653150
제주도,제주시,도심,유흥,내국인관광객,20대,남,201811,514,754,42377050
제주도,제주시,도심,식음료,제주도민,60대이상,여,201811,9470,16785,505404323
제주도,제주시,도심,식음료,제주도민,60대이상,남,201811,16663,33406,1193464254
제주도,제주시,도심,식음료,제주도민,50대,여,201811,21675,46166,1212614916
제주도,제주시,도심,식음료,제주도민,50대,남,201811,30014,69380,2398930425
제주도,제주시,도심,식음료,제주도민,40대,여,201811,31474,77316,1790399045
제주도,제주시,도심,식음료,제주도민,40대,남,201811,36476,86545,2745565631
제주도,제주시,도심,식음료,제주도민,30대,여,201811,26168,61741,1314729953
제주도,제주시,도심,식음료,제주도민,30대,남,201811,29274,69782,1851176904
제주도,제주시,도심,식음료,제주도민,20대미만,여,201811,1806,4323,49305477
제주도,제주시,도심,식음료,제주도민,20대미만,남,201811,1644,4036,55786050
제주도,제주시,도심,식음료,제주도민,20대,여,201811,21944,58273,1022657007
제주도,제주시,도심,식음료,제주도민,20대,남,201811,19303,51023,1099586248
제주도,제주시,도심,식음료,내국인관광객,60대이상,여,201811,4106,5529,223232920
제주도,제주시,도심,식음료,내국인관광객,60대이상,남,201811,7522,10826,473434133
제주도,제주시,도심,식음료,내국인관광객,50대,여,201811,9468,13460,508181029
제주도,제주시,도심,식음료,내국인관광객,50대,남,201811,15729,24689,1023775197
제주도,제주시,도심,식음료,내국인관광객,40대,여,201811,11912,18289,541021212
제주도,제주시,도심,식음료,내국인관광객,40대,남,201811,18612,30068,1047659316
제주도,제주시,도심,식음료,내국인관광객,30대,여,201811,15284,22746,551521541
제주도,제주시,도심,식음료,내국인관광객,30대,남,201811,19035,30412,825303211
제주도,제주시,도심,식음료,내국인관광객,20대미만,여,201811,313,539,7448376
제주도,제주시,도심,식음료,내국인관광객,20대미만,남,201811,362,513,7648074
제주도,제주시,도심,식음료,내국인관광객,20대,여,201811,14869,23663,460654643
제주도,제주시,도심,식음료,내국인관광객,20대,남,201811,11956,20328,443433086
제주도,제주시,도심,숙박,제주도민,60대이상,여,201811,178,258,76996626
제주도,제주시,도심,숙박,제주도민,60대이상,남,201811,357,515,295944081
제주도,제주시,도심,숙박,제주도민,50대,여,201811,335,458,90606460
제주도,제주시,도심,숙박,제주도민,50대,남,201811,653,881,278208245
제주도,제주시,도심,숙박,제주도민,40대,여,201811,411,531,64917705
제주도,제주시,도심,숙박,제주도민,40대,남,201811,814,1089,84411502
제주도,제주시,도심,숙박,제주도민,30대,여,201811,293,367,38818500
제주도,제주시,도심,숙박,제주도민,30대,남,201811,641,909,57446273
제주도,제주시,도심,숙박,제주도민,20대미만,여,201811,15,20,710500
제주도,제주시,도심,숙박,제주도민,20대미만,남,201811,12,17,670000
제주도,제주시,도심,숙박,제주도민,20대,여,201811,358,452,20322553
제주도,제주시,도심,숙박,제주도민,20대,남,201811,552,708,32938074
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201811,229,284,41493587
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201811,639,813,101639528
제주도,제주시,도심,숙박,내국인관광객,50대,여,201811,641,798,75364747
제주도,제주시,도심,숙박,내국인관광객,50대,남,201811,1510,1947,267647133
제주도,제주시,도심,숙박,내국인관광객,40대,여,201811,806,1041,116026444
제주도,제주시,도심,숙박,내국인관광객,40대,남,201811,1657,2192,186708203
제주도,제주시,도심,숙박,내국인관광객,30대,여,201811,856,1083,123987136
제주도,제주시,도심,숙박,내국인관광객,30대,남,201811,1278,1566,160142080
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201811,14,15,448638
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201811,27,33,1218109
제주도,제주시,도심,숙박,내국인관광객,20대,여,201811,648,718,54461831
제주도,제주시,도심,숙박,내국인관광객,20대,남,201811,658,795,54245703
제주도,제주시,도심,쇼핑,제주도민,60대이상,여,201811,11616,34963,1102911269
제주도,제주시,도심,쇼핑,제주도민,60대이상,남,201811,14975,44920,1210127496
제주도,제주시,도심,쇼핑,제주도민,50대,여,201811,21471,70222,1910970956
제주도,제주시,도심,쇼핑,제주도민,50대,남,201811,27595,93372,1956483322
제주도,제주시,도심,쇼핑,제주도민,40대,여,201811,28782,99060,2333236650
제주도,제주시,도심,쇼핑,제주도민,40대,남,201811,36499,130301,2416575605
제주도,제주시,도심,쇼핑,제주도민,30대,여,201811,23361,73341,1452725709
제주도,제주시,도심,쇼핑,제주도민,30대,남,201811,30263,110451,1593211910
제주도,제주시,도심,쇼핑,제주도민,20대미만,여,201811,1687,5025,28630016
제주도,제주시,도심,쇼핑,제주도민,20대미만,남,201811,2033,7720,36992201
제주도,제주시,도심,쇼핑,제주도민,20대,여,201811,19256,65704,738581718
제주도,제주시,도심,쇼핑,제주도민,20대,남,201811,21384,85418,769164263
제주도,제주시,도심,쇼핑,내국인관광객,60대이상,여,201811,5837,10581,501914566
제주도,제주시,도심,쇼핑,내국인관광객,60대이상,남,201811,8957,16711,739999360
제주도,제주시,도심,쇼핑,내국인관광객,50대,여,201811,12483,22945,1065870750
제주도,제주시,도심,쇼핑,내국인관광객,50대,남,201811,20103,41631,1471079108
제주도,제주시,도심,쇼핑,내국인관광객,40대,여,201811,14243,28190,1075481953
제주도,제주시,도심,쇼핑,내국인관광객,40대,남,201811,23842,53356,1568235638
제주도,제주시,도심,쇼핑,내국인관광객,30대,여,201811,16015,31026,997880813
제주도,제주시,도심,쇼핑,내국인관광객,30대,남,201811,22523,50027,1224306564
제주도,제주시,도심,쇼핑,내국인관광객,20대미만,여,201811,494,955,17177390
제주도,제주시,도심,쇼핑,내국인관광객,20대미만,남,201811,587,1037,11906166
제주도,제주시,도심,쇼핑,내국인관광객,20대,여,201811,15015,30531,705001549
제주도,제주시,도심,쇼핑,내국인관광객,20대,남,201811,14693,35870,571979711
제주도,제주시,도심,소매,제주도민,60대이상,여,201811,6061,9185,963992500
제주도,제주시,도심,소매,제주도민,60대이상,남,201811,5306,7474,759256529
제주도,제주시,도심,소매,제주도민,50대,여,201811,8841,13590,1498361587
제주도,제주시,도심,소매,제주도민,50대,남,201811,7522,10993,1082107199
제주도,제주시,도심,소매,제주도민,40대,여,201811,10279,16775,1407920491
제주도,제주시,도심,소매,제주도민,40대,남,201811,8368,12910,1104262440
제주도,제주시,도심,소매,제주도민,30대,여,201811,7096,11146,771771873
제주도,제주시,도심,소매,제주도민,30대,남,201811,5500,8116,604082404
제주도,제주시,도심,소매,제주도민,20대미만,여,201811,463,779,17383570
제주도,제주시,도심,소매,제주도민,20대미만,남,201811,371,517,21254560
제주도,제주시,도심,소매,제주도민,20대,여,201811,4874,7230,408243854
제주도,제주시,도심,소매,제주도민,20대,남,201811,3535,5249,325742757
제주도,제주시,도심,소매,내국인관광객,60대이상,여,201811,3683,4383,286744055
제주도,제주시,도심,소매,내국인관광객,60대이상,남,201811,4012,4802,320891501
제주도,제주시,도심,소매,내국인관광객,50대,여,201811,6066,7388,406390701
제주도,제주시,도심,소매,내국인관광객,50대,남,201811,6646,8041,474582728
제주도,제주시,도심,소매,내국인관광객,40대,여,201811,5985,7555,329237473
제주도,제주시,도심,소매,내국인관광객,40대,남,201811,6937,8603,421376465
제주도,제주시,도심,소매,내국인관광객,30대,여,201811,6737,8577,324188126
제주도,제주시,도심,소매,내국인관광객,30대,남,201811,6555,8093,322339100
제주도,제주시,도심,소매,내국인관광객,20대미만,여,201811,375,475,9126130
제주도,제주시,도심,소매,내국인관광객,20대미만,남,201811,462,578,10985400
제주도,제주시,도심,소매,내국인관광객,20대,여,201811,6675,8452,227319424
제주도,제주시,도심,소매,내국인관광객,20대,남,201811,3933,4959,157555703
제주도,제주시,도심,문화/레져,제주도민,60대이상,여,201811,605,796,33792328
제주도,제주시,도심,문화/레져,제주도민,60대이상,남,201811,1331,1931,107621767
제주도,제주시,도심,문화/레져,제주도민,50대,여,201811,2108,3086,124953835
제주도,제주시,도심,문화/레져,제주도민,50대,남,201811,3152,4620,240131029
제주도,제주시,도심,문화/레져,제주도민,40대,여,201811,5011,7539,213659860
제주도,제주시,도심,문화/레져,제주도민,40대,남,201811,4780,7340,252715767
제주도,제주시,도심,문화/레져,제주도민,30대,여,201811,3853,5710,133088073
제주도,제주시,도심,문화/레져,제주도민,30대,남,201811,3481,6161,148267049
제주도,제주시,도심,문화/레져,제주도민,20대미만,여,201811,589,1098,11657514
제주도,제주시,도심,문화/레져,제주도민,20대미만,남,201811,907,3038,21888830
제주도,제주시,도심,문화/레져,제주도민,20대,여,201811,3868,6634,88729100
제주도,제주시,도심,문화/레져,제주도민,20대,남,201811,5122,16402,155714249
제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201811,208,286,12878597
제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201811,404,515,66249334
제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201811,444,569,28832012
제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201811,999,1347,127935573
제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201811,736,1050,34250460
제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201811,1320,1983,80142146
제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201811,807,1101,32983856
제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201811,1317,2313,48290539
제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201811,52,77,684140
제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201811,89,229,1600280
제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201811,1124,1883,27252760
제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201811,1779,4995,42233235
제주도,제주시,도심,교통,제주도민,60대이상,여,201811,3012,4250,272872162
제주도,제주시,도심,교통,제주도민,60대이상,남,201811,6662,10306,852676412
제주도,제주시,도심,교통,제주도민,50대,여,201811,6308,8833,530326171
제주도,제주시,도심,교통,제주도민,50대,남,201811,9898,15206,961645909
제주도,제주시,도심,교통,제주도민,40대,여,201811,7318,10340,519719592
제주도,제주시,도심,교통,제주도민,40대,남,201811,10610,16201,952902744
제주도,제주시,도심,교통,제주도민,30대,여,201811,5071,6815,318396395
제주도,제주시,도심,교통,제주도민,30대,남,201811,7307,10405,503344771
제주도,제주시,도심,교통,제주도민,20대미만,여,201811,27,31,1804602
제주도,제주시,도심,교통,제주도민,20대미만,남,201811,64,73,1974897
제주도,제주시,도심,교통,제주도민,20대,여,201811,2377,2980,121159916
제주도,제주시,도심,교통,제주도민,20대,남,201811,3293,4593,189618216
제주도,제주시,도심,교통,내국인관광객,60대이상,여,201811,1391,1570,132654296
제주도,제주시,도심,교통,내국인관광객,60대이상,남,201811,2834,3345,253636067
제주도,제주시,도심,교통,내국인관광객,50대,여,201811,3920,4431,389940702
제주도,제주시,도심,교통,내국인관광객,50대,남,201811,6713,7802,660555755
제주도,제주시,도심,교통,내국인관광객,40대,여,201811,5309,5994,552581079
제주도,제주시,도심,교통,내국인관광객,40대,남,201811,8351,9860,795775396
제주도,제주시,도심,교통,내국인관광객,30대,여,201811,6696,7386,691219453
제주도,제주시,도심,교통,내국인관광객,30대,남,201811,9167,10443,821266954
제주도,제주시,도심,교통,내국인관광객,20대미만,여,201811,47,54,4196319
제주도,제주시,도심,교통,내국인관광객,20대미만,남,201811,52,66,10908862
제주도,제주시,도심,교통,내국인관광객,20대,여,201811,5451,5726,577735703
제주도,제주시,도심,교통,내국인관광객,20대,남,201811,4877,5418,434141826
제주도,서귀포시,읍면,유흥,제주도민,60대이상,여,201811,36,38,3276900
제주도,서귀포시,읍면,유흥,제주도민,60대이상,남,201811,169,275,36047700
제주도,서귀포시,읍면,유흥,제주도민,50대,여,201811,86,153,18510200
제주도,서귀포시,읍면,유흥,제주도민,50대,남,201811,410,767,115912260
제주도,서귀포시,읍면,유흥,제주도민,40대,여,201811,80,99,8158650
제주도,서귀포시,읍면,유흥,제주도민,40대,남,201811,328,648,116201933
제주도,서귀포시,읍면,유흥,제주도민,30대,여,201811,39,54,3482500
제주도,서귀포시,읍면,유흥,제주도민,30대,남,201811,130,229,33148100
제주도,서귀포시,읍면,유흥,제주도민,20대미만,여,201811,6,7,388800
제주도,서귀포시,읍면,유흥,제주도민,20대미만,남,201811,3,3,682000
제주도,서귀포시,읍면,유흥,제주도민,20대,여,201811,33,38,2075400
제주도,서귀포시,읍면,유흥,제주도민,20대,남,201811,82,108,7973650
제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,여,201811,27,32,2586700
제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,남,201811,56,77,8226800
제주도,서귀포시,읍면,유흥,내국인관광객,50대,여,201811,36,49,4654500
제주도,서귀포시,읍면,유흥,내국인관광객,50대,남,201811,134,218,32728500
제주도,서귀포시,읍면,유흥,내국인관광객,40대,여,201811,45,54,4899350
제주도,서귀포시,읍면,유흥,내국인관광객,40대,남,201811,135,206,30842540
제주도,서귀포시,읍면,유흥,내국인관광객,30대,여,201811,21,23,1050800
제주도,서귀포시,읍면,유흥,내국인관광객,30대,남,201811,82,122,13252900
제주도,서귀포시,읍면,유흥,내국인관광객,20대미만,남,201811,1,1,100000
제주도,서귀포시,읍면,유흥,내국인관광객,20대,여,201811,35,44,2208200
제주도,서귀포시,읍면,유흥,내국인관광객,20대,남,201811,48,58,3232950
제주도,서귀포시,읍면,식음료,제주도민,60대이상,여,201811,985,1860,80402354
제주도,서귀포시,읍면,식음료,제주도민,60대이상,남,201811,2289,4983,219551795
제주도,서귀포시,읍면,식음료,제주도민,50대,여,201811,1945,4047,138171145
제주도,서귀포시,읍면,식음료,제주도민,50대,남,201811,3369,8293,346307894
제주도,서귀포시,읍면,식음료,제주도민,40대,여,201811,2485,6309,171327094
제주도,서귀포시,읍면,식음료,제주도민,40대,남,201811,3596,8953,311499651
제주도,서귀포시,읍면,식음료,제주도민,30대,여,201811,1949,4401,99932369
제주도,서귀포시,읍면,식음료,제주도민,30대,남,201811,2221,4928,134133960
제주도,서귀포시,읍면,식음료,제주도민,20대미만,여,201811,57,172,2406170
제주도,서귀포시,읍면,식음료,제주도민,20대미만,남,201811,98,228,4255930
제주도,서귀포시,읍면,식음료,제주도민,20대,여,201811,1114,2270,46282590
제주도,서귀포시,읍면,식음료,제주도민,20대,남,201811,1146,2508,62920629
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,여,201811,1700,2395,115367216
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,남,201811,2604,3917,199768631
제주도,서귀포시,읍면,식음료,내국인관광객,50대,여,201811,3637,5291,228280194
제주도,서귀포시,읍면,식음료,내국인관광객,50대,남,201811,4690,7531,337786078
제주도,서귀포시,읍면,식음료,내국인관광객,40대,여,201811,4812,7659,282632372
제주도,서귀포시,읍면,식음료,내국인관광객,40대,남,201811,5897,9693,380257620
제주도,서귀포시,읍면,식음료,내국인관광객,30대,여,201811,5820,8708,269276547
제주도,서귀포시,읍면,식음료,내국인관광객,30대,남,201811,6189,9656,317013446
제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,여,201811,305,451,8121710
제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,남,201811,203,300,4614080
제주도,서귀포시,읍면,식음료,내국인관광객,20대,여,201811,4630,6742,176728632
제주도,서귀포시,읍면,식음료,내국인관광객,20대,남,201811,3440,5320,142829775
제주도,서귀포시,읍면,숙박,제주도민,60대이상,여,201811,23,29,1649400
제주도,서귀포시,읍면,숙박,제주도민,60대이상,남,201811,35,49,2579600
제주도,서귀포시,읍면,숙박,제주도민,50대,여,201811,61,89,5013135
제주도,서귀포시,읍면,숙박,제주도민,50대,남,201811,116,145,8509200
제주도,서귀포시,읍면,숙박,제주도민,40대,여,201811,174,267,11075930
제주도,서귀포시,읍면,숙박,제주도민,40대,남,201811,223,343,16148040
제주도,서귀포시,읍면,숙박,제주도민,30대,여,201811,189,258,10368672
제주도,서귀포시,읍면,숙박,제주도민,30대,남,201811,190,282,16782812
제주도,서귀포시,읍면,숙박,제주도민,20대미만,여,201811,6,13,186600
제주도,서귀포시,읍면,숙박,제주도민,20대미만,남,201811,5,8,242000
제주도,서귀포시,읍면,숙박,제주도민,20대,여,201811,88,96,2931950
제주도,서귀포시,읍면,숙박,제주도민,20대,남,201811,97,118,3852760
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,여,201811,242,313,20178377
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,남,201811,375,482,47652506
제주도,서귀포시,읍면,숙박,내국인관광객,50대,여,201811,566,721,44652022
